-22.0156	139.7991	11491
-21.9861	139.7714	11499
-21.9617	139.7484	11521
-21.9540	139.7412	11521
-21.9463	139.7339	11521
-21.9385	139.7267	11521
-21.9308	139.7194	11521
-21.9171	139.7065	11521
-21.9076	139.6976	11521
-21.8998	139.6903	11521
-21.8920	139.6829	11521
-21.8843	139.6757	11521
-21.8705	139.6628	11552
-21.8687	139.6611	11552
-21.8531	139.6465	11552
-21.8471	139.6408	11552
-21.8422	139.6362	11544
-21.8375	139.6318	11552
-21.8297	139.6245	11552
-21.8159	139.6115	11552
-21.8141	139.6099	11552
-21.7985	139.5951	11552
-21.7954	139.5922	11567
-21.7829	139.5805	11582
-21.7750	139.5731	11582
-21.7672	139.5658	11582
-21.7594	139.5585	11582
-21.7456	139.5455	11582
-21.7438	139.5439	11582
-21.7416	139.5418	11582
-21.7282	139.5292	11582
-21.7126	139.5146	11582
-21.7047	139.5073	11582
-21.6891	139.4927	11582
-21.6811	139.4852	11582
-21.6735	139.4780	11582
-21.6578	139.4633	11582
-21.6518	139.4577	11582
-21.6344	139.4414	11582
-21.6187	139.4268	11582
-21.6029	139.4122	11582
-21.5811	139.3917	11582
-21.5635	139.3753	11582
-21.5380	139.3515	11582
-21.4927	139.3092	11582
-21.4915	139.3081	11582
-21.4770	139.2946	11582
-21.4710	139.2890	11582
-21.4613	139.2799	11582
-21.4534	139.2726	11582
-21.4395	139.2596	11582
-21.4316	139.2522	11582
-21.4219	139.2433	11582
-21.4140	139.2359	11582
-21.4061	139.2286	11582
-21.3982	139.2212	11582
-21.3974	139.2205	11582
-21.3904	139.2139	11582
-21.3825	139.2066	11582
-21.3685	139.1936	11582
-21.3589	139.1846	11582
-21.3510	139.1773	11582
-21.3498	139.1762	11582
-21.3431	139.1699	11582
-21.3352	139.1627	11582
-21.3272	139.1553	11582
-21.3194	139.1479	11582
-21.3036	139.1332	11582
-21.2975	139.1275	11582
-21.2877	139.1185	11582
-21.2798	139.1112	11582
-21.2720	139.1038	11582
-21.2640	139.0965	11582
-21.2549	139.0880	11582
-21.2483	139.0819	11582
-21.2246	139.0599	11582
-21.2088	139.0452	11582
-21.2072	139.0437	11582
-21.1930	139.0306	11582
-21.1711	139.0103	11582
-21.1693	139.0086	11582
-21.1534	138.9939	11582
-21.1375	138.9792	11582
-21.1217	138.9645	11582
-21.1137	138.9572	11582
-21.1125	138.9560	11582
-21.1058	138.9498	11582
-21.0979	138.9424	11582
-21.0820	138.9277	11582
-21.0585	138.9060	11582
-21.0103	138.8616	11582
-21.0041	138.8559	11582
-20.9943	138.8468	11582
-20.9864	138.8395	11582
-20.9784	138.8321	11582
-20.9704	138.8247	11582
-20.9563	138.8117	11582
-20.9465	138.8026	11582
-20.9385	138.7953	11582
-20.9305	138.7879	11582
-20.9225	138.7805	11582
-20.9084	138.7674	11582
-20.9065	138.7658	11582
-20.8906	138.7509	11582
-20.8844	138.7453	11582
-20.8746	138.7362	11582
-20.8666	138.7289	11582
-20.8525	138.7159	11582
-20.8507	138.7142	11582
-20.8348	138.6995	11582
-20.8188	138.6849	11582
-20.8127	138.6793	11582
-20.8030	138.6703	11582
-20.7950	138.6630	11582
-20.7792	138.6484	11582
-20.7685	138.6387	11582
-20.7634	138.6339	11582
-20.7415	138.6138	11582
-20.7397	138.6121	11582
-20.7240	138.5976	11582
-20.7214	138.5953	11582
-20.7082	138.5831	11582
-20.6863	138.5631	11582
-20.6744	138.5521	11582
-20.6262	138.5079	11582
-20.6156	138.4982	11582
-20.6137	138.4965	11582
-20.5980	138.4820	11582
-20.5789	138.4645	11582
-20.5427	138.4313	11582
-20.5269	138.4169	11582
-20.5110	138.4023	11582
-20.5031	138.3950	11582
-20.4951	138.3878	11582
-20.4810	138.3749	11582
-20.4350	138.3328	11582
-20.4175	138.3168	11582
-20.4076	138.3078	11582
-20.3997	138.3005	11582
-20.3917	138.2932	11582
-20.3838	138.2859	11582
-20.3697	138.2731	11582
-20.3679	138.2714	11582
-20.3519	138.2568	11582
-20.3457	138.2512	11582
-20.3359	138.2422	11582
-20.3279	138.2350	11582
-20.3138	138.2220	11582
-20.3119	138.2203	11582
-20.2960	138.2058	11582
-20.2800	138.1912	11582
-20.2738	138.1856	11582
-20.2560	138.1694	11582
-20.2400	138.1547	11582
-20.2240	138.1402	11582
-20.2018	138.1200	11582
-20.2000	138.1183	11582
-20.1840	138.1038	11582
-20.1680	138.0892	11582
-20.1519	138.0746	11582
-20.1440	138.0674	11582
-20.1293	138.0541	11582
-20.1280	138.0529	11582
-20.0938	138.0218	11582
-20.0574	137.9887	11582
-20.0560	137.9874	11582
-20.0464	137.9786	11582
-20.0401	137.9730	11582
-20.0321	137.9657	11582
-20.0241	137.9584	11582
-20.0161	137.9512	11582
-20.0081	137.9440	11582
-20.0001	137.9366	11582
-19.9976	137.9344	11582
-19.9841	137.9222	11582
-19.9761	137.9149	11582
-19.9681	137.9076	11582
-19.9601	137.9004	11582
-19.9521	137.8931	11582
-19.9489	137.8902	11582
-19.9442	137.8859	11582
-19.9295	137.8726	11582
-19.9201	137.8641	11582
-19.9121	137.8568	11582
-19.9041	137.8496	11582
-19.9015	137.8472	11582
-19.8961	137.8424	11582
-19.8881	137.8351	11582
-19.8801	137.8278	11582
-19.8654	137.8146	11582
-19.8574	137.8073	11582
-19.8523	137.8027	11582
-19.8480	137.7989	11582
-19.8401	137.7917	11582
-19.8320	137.7844	11582
-19.8240	137.7772	11582
-19.8092	137.7638	11582
-19.8079	137.7626	11582
-19.8036	137.7587	11582
-19.7919	137.7481	11582
-19.7852	137.7420	11582
-19.7758	137.7335	11582
-19.7678	137.7263	11582
-19.7531	137.7130	11582
-19.7517	137.7118	11582
-19.7356	137.6973	11582
-19.7191	137.6823	11582
-19.7129	137.6767	11582
-19.7057	137.6702	11582
-19.6968	137.6622	11582
-19.6950	137.6606	11582
-19.6789	137.6460	11582
-19.6629	137.6316	11582
-19.6406	137.6114	11582
-19.5988	137.5738	11582
-19.5681	137.5462	11582
-19.5662	137.5444	11582
-19.5107	137.4945	11582
-19.4954	137.4807	11582
-19.4935	137.4790	11582
-19.4773	137.4645	11582
-19.4611	137.4499	11582
-19.4549	137.4443	11582
-19.4450	137.4353	11582
-19.4369	137.4280	11582
-19.4225	137.4152	11582
-19.4206	137.4135	11582
-19.4124	137.4060	11582
-19.3644	137.3630	11582
-19.3234	137.3263	11582
-19.3153	137.3191	11582
-19.3072	137.3117	11582
-19.2929	137.2989	11582
-19.2848	137.2916	11582
-19.2749	137.2827	11582
-19.2668	137.2754	11582
-19.2587	137.2681	11582
-19.2506	137.2609	11582
-19.2425	137.2536	11582
-19.2263	137.2391	11582
-19.2200	137.2335	11582
-19.2101	137.2246	11582
-19.2020	137.2173	11582
-19.1876	137.2045	11582
-19.1858	137.2028	11582
-19.1671	137.1861	11582
-19.1126	137.1375	11582
-19.0964	137.1230	11582
-19.0739	137.1030	11582
-19.0720	137.1013	11582
-19.0557	137.0867	11582
-19.0394	137.0722	11582
-19.0341	137.0674	11582
-19.0232	137.0577	11582
-19.0150	137.0504	11582
-18.9987	137.0358	11582
-18.9824	137.0213	11582
-18.9661	137.0067	11582
-18.9598	137.0011	11582
-18.9497	136.9922	11582
-18.9416	136.9849	11582
-18.9368	136.9806	11582
-18.9272	136.9720	11582
-18.9253	136.9703	11582
-18.9090	136.9558	11582
-18.9027	136.9502	11582
-18.8870	136.9362	11582
-18.8357	136.8905	11582
-18.8276	136.8833	11582
-18.8194	136.8760	11582
-18.8112	136.8687	11582
-18.8031	136.8615	11582
-18.7868	136.8470	11582
-18.7806	136.8415	11582
-18.7705	136.8325	11582
-18.7624	136.8253	11582
-18.7542	136.8180	11582
-18.7461	136.8109	11582
-18.7397	136.8052	11582
-18.7298	136.7964	11582
-18.7137	136.7821	11582
-18.7056	136.7749	11582
-18.6974	136.7677	11582
-18.6894	136.7605	11582
-18.6732	136.7462	11582
-18.6570	136.7318	11582
-18.6508	136.7263	11582
-18.6422	136.7187	11582
-18.6347	136.7120	11582
-18.6328	136.7103	11582
-18.6167	136.6961	11582
-18.6006	136.6817	11582
-18.5941	136.6760	11582
-18.5782	136.6620	11582
-18.5603	136.6461	11582
-18.5441	136.6317	11582
-18.5280	136.6174	11582
-18.5218	136.6119	11582
-18.5057	136.5976	11582
-18.5038	136.5960	11582
-18.4974	136.5903	11582
-18.4876	136.5817	11582
-18.4715	136.5673	11582
-18.4652	136.5618	11582
-18.4553	136.5530	11582
-18.4471	136.5458	11582
-18.4328	136.5332	11582
-18.4308	136.5315	11582
-18.4146	136.5171	11582
-18.4083	136.5116	11582
-18.3989	136.5033	11582
-18.3576	136.4668	11582
-18.3504	136.4604	11582
-18.3413	136.4524	11582
-18.3350	136.4469	11582
-18.3251	136.4380	11582
-18.3169	136.4309	11582
-18.3088	136.4237	11582
-18.3007	136.4165	11582
-18.2844	136.4021	11582
-18.2782	136.3967	11582
-18.2681	136.3878	11582
-18.2600	136.3807	11582
-18.2519	136.3735	11582
-18.2438	136.3665	11582
-18.2294	136.3538	11582
-18.2213	136.3466	11582
-18.2113	136.3378	11582
-18.2032	136.3306	11582
-18.2032	136.3307	11582
-18.1951	136.3235	11582
-18.1870	136.3163	11582
-18.1788	136.3092	11582
-18.1644	136.2965	11582
-18.1563	136.2893	11582
-18.1463	136.2805	11582
-18.1382	136.2733	11582
-18.1301	136.2662	11582
-18.1219	136.2590	11582
-18.1075	136.2464	11582
-18.1056	136.2447	11582
-18.1055	136.2446	11582
-18.0893	136.2304	11582
-18.0830	136.2249	11582
-18.0730	136.2161	11582
-18.0649	136.2089	11582
-18.0567	136.2017	11582
-18.0562	136.2013	11582
-18.0485	136.1946	11582
-18.0342	136.1819	11582
-18.0260	136.1748	11582
-18.0160	136.1660	11582
-18.0079	136.1588	11582
-18.0079	136.1588	11582
-17.9997	136.1516	11582
-17.9916	136.1445	11582
-17.9772	136.1318	11582
-17.9753	136.1302	11582
-17.9590	136.1159	11582
-17.9527	136.1104	11582
-17.9427	136.1016	11582
-17.9345	136.0944	11582
-17.9264	136.0873	11582
-17.9095	136.0725	11582
-17.8630	136.0317	11582
-17.8612	136.0300	11582
-17.8605	136.0295	11582
-17.8449	136.0158	11582
-17.8286	136.0015	11582
-17.8041	135.9800	11582
-17.7877	135.9657	11582
-17.7815	135.9603	11582
-17.7714	135.9515	11582
-17.7632	135.9443	11582
-17.7621	135.9433	11582
-17.7488	135.9317	11582
-17.7406	135.9246	11582
-17.7306	135.9158	11582
-17.7223	135.9086	11582
-17.7142	135.9015	11582
-17.7129	135.9004	11582
-17.7060	135.8943	11582
-17.6978	135.8872	11582
-17.6834	135.8745	11582
-17.6751	135.8673	11582
-17.6651	135.8586	11582
-17.6569	135.8513	11582
-17.6488	135.8442	11582
-17.6406	135.8371	11582
-17.6324	135.8299	11582
-17.6242	135.8228	11582
-17.6078	135.8085	11582
-17.6015	135.8030	11582
-17.5914	135.7941	11582
-17.5833	135.7870	11582
-17.5750	135.7799	11582
-17.5669	135.7727	11582
-17.5654	135.7714	11582
-17.5523	135.7600	11582
-17.5504	135.7584	11582
-17.5339	135.7440	11582
-17.5275	135.7385	11582
-17.5174	135.7297	11582
-17.5092	135.7224	11582
-17.4946	135.7098	11582
-17.4927	135.7081	11582
-17.4762	135.6938	11582
-17.4665	135.6852	11582
-17.4598	135.6795	11582
-17.4535	135.6739	11582
-17.4433	135.6651	11582
-17.4351	135.6579	11582
-17.3627	135.5949	11582
-17.3608	135.5933	11582
-17.3443	135.5790	11582
-17.3278	135.5647	11582
-17.3032	135.5432	11582
-17.2867	135.5289	11582
-17.2702	135.5146	11582
-17.1962	135.4504	11582
-17.1880	135.4432	11582
-17.1735	135.4306	11582
-17.1716	135.4290	11582
-17.1551	135.4147	11582
-17.1488	135.4092	11582
-17.1387	135.4004	11582
-17.1304	135.3932	11582
-17.1222	135.3861	11582
-17.1140	135.3789	11582
-17.0994	135.3663	11582
-17.0811	135.3505	11582
-17.0728	135.3434	11582
-17.0646	135.3363	11582
-17.0635	135.3354	11582
-17.0564	135.3291	11582
-17.0481	135.3220	11582
-17.0331	135.3090	11582
-17.0248	135.3019	11582
-17.0153	135.2935	11582
-17.0070	135.2864	11582
-16.9988	135.2793	11582
-16.9906	135.2722	11582
-16.9741	135.2580	11582
-16.9636	135.2488	11582
-16.9577	135.2437	11582
-16.9508	135.2378	11582
-16.9412	135.2295	11582
-16.9330	135.2224	11582
-16.9180	135.2094	11582
-16.9166	135.2082	11582
-16.9145	135.2064	11582
-16.9002	135.1940	11582
-16.8837	135.1798	11582
-16.8769	135.1739	11582
-16.8029	135.1101	11582
-16.7851	135.0947	11582
-16.7686	135.0804	11582
-16.7522	135.0662	11582
-16.7288	135.0460	11582
-16.7274	135.0448	11582
-16.7109	135.0307	11582
-16.6943	135.0164	11582
-16.6778	135.0022	11582
-16.6695	134.9951	11582
-16.6544	134.9820	11582
-16.5955	134.9304	11582
-16.5812	134.9163	11582
-16.5800	134.9151	11582
-16.5651	134.8991	11582
-16.5591	134.8922	11582
-16.5508	134.8825	11582
-16.5438	134.8741	11582
-16.5370	134.8655	11582
-16.5304	134.8568	11582
-16.5185	134.8408	11582
-16.5173	134.8393	11582
-16.5042	134.8219	11582
-16.4976	134.8132	11582
-16.4911	134.8045	11582
-16.4845	134.7959	11582
-16.4780	134.7872	11582
-16.4714	134.7784	11582
-16.4594	134.7625	11582
-16.4529	134.7538	11582
-16.4452	134.7437	11582
-16.4387	134.7351	11582
-16.4321	134.7263	11582
-16.4256	134.7176	11582
-16.4190	134.7089	11582
-16.4124	134.7002	11582
-16.4004	134.6842	11582
-16.3938	134.6756	11582
-16.3861	134.6654	11582
-16.3796	134.6567	11582
-16.3730	134.6480	11582
-16.3665	134.6393	11582
-16.3599	134.6305	11582
-16.3533	134.6219	11582
-16.3413	134.6060	11582
-16.3336	134.5958	11582
-16.2429	134.4758	11582
-16.2024	134.4224	11582
-16.1959	134.4137	11582
-16.1828	134.3964	11582
-16.1697	134.3791	11582
-16.1561	134.3613	11582
-16.1103	134.3006	11582
-16.0906	134.2747	11582
-16.0775	134.2575	11582
-16.0644	134.2402	11582
-16.0447	134.2143	11582
-16.0316	134.1970	11582
-16.0185	134.1798	11582
-16.0053	134.1624	11582
-15.9857	134.1366	11582
-15.9266	134.0589	11582
-15.9134	134.0415	11582
-15.9002	134.0242	11582
-15.8936	134.0155	11582
-15.8820	134.0002	11582
-15.8805	133.9982	11582
-15.8672	133.9809	11582
-15.8621	133.9742	11582
-15.8541	133.9635	11582
-15.8474	133.9548	11582
-15.8408	133.9462	11582
-15.8342	133.9375	11582
-15.8276	133.9289	11582
-15.8161	133.9137	11582
-15.8078	133.9028	11582
-15.8012	133.8942	11582
-15.7946	133.8854	11582
-15.7880	133.8768	11582
-15.7813	133.8681	11582
-15.7696	133.8528	11582
-15.7681	133.8508	11582
-15.7216	133.7899	11582
-15.7083	133.7725	11582
-15.6950	133.7551	11582
-15.6898	133.7483	11582
-15.6750	133.7289	11582
-15.6617	133.7115	11582
-15.6485	133.6942	11582
-15.6301	133.6700	11582
-15.6152	133.6507	11582
-15.6019	133.6332	11582
-15.5886	133.6158	11582
-15.5836	133.6093	11582
-15.5702	133.5918	11582
-15.5686	133.5898	11582
-15.5553	133.5724	11582
-15.5419	133.5549	11582
-15.5368	133.5483	11582
-15.5286	133.5376	11582
-15.5219	133.5288	11582
-15.5171	133.5227	11582
-15.4953	133.4940	11582
-15.4819	133.4766	11582
-15.4770	133.4702	11582
-15.4685	133.4591	11582
-15.4618	133.4504	11582
-15.4551	133.4417	11582
-15.4484	133.4330	11582
-15.4350	133.4155	11582
-15.4216	133.3980	11582
-15.4149	133.3893	11582
-15.4082	133.3805	11582
-15.4015	133.3718	11582
-15.3895	133.3563	11582
-15.3880	133.3543	11582
-15.3746	133.3368	11582
-15.3694	133.3301	11582
-15.3141	133.2582	11582
-15.3074	133.2495	11582
-15.3007	133.2408	11582
-15.2940	133.2321	11582
-15.2873	133.2233	11582
-15.2806	133.2147	11582
-15.2688	133.1993	11582
-15.2621	133.1906	11582
-15.2539	133.1798	11582
-15.2472	133.1712	11582
-15.2405	133.1625	11582
-15.2338	133.1538	11582
-15.2271	133.1451	11582
-15.2153	133.1298	11582
-15.2087	133.1212	11582
-15.2003	133.1104	11582
-15.1936	133.1018	11582
-15.1869	133.0931	11582
-15.1803	133.0844	11582
-15.1688	133.0695	11582
-15.1669	133.0671	11582
-15.1536	133.0497	11582
-15.1485	133.0431	11582
-15.1403	133.0325	11582
-15.1336	133.0238	11582
-15.1269	133.0151	11582
-15.1203	133.0066	11582
-15.1069	132.9893	11582
-15.0936	132.9720	11582
-15.0955	132.9745	11582
-15.0802	132.9547	11582
-15.0736	132.9461	11582
-15.0618	132.9308	11582
-15.0603	132.9288	11582
-15.0469	132.9115	11582
-15.0335	132.8941	11582
-15.0201	132.8768	11582
-15.0220	132.8792	11582
-15.0067	132.8595	11582
-15.0000	132.8508	11582
-14.9866	132.8334	11582
-14.9732	132.8161	11582
-14.8926	132.7120	11582
-14.8792	132.6947	11582
-14.8658	132.6773	11582
-14.8522	132.6599	11582
-14.8455	132.6513	11582
-14.8387	132.6425	11582
-14.8320	132.6338	11582
-14.8185	132.6164	11582
-14.8050	132.5991	11582
-14.7916	132.5817	11582
-14.7848	132.5729	11582
-14.7781	132.5643	11582
-14.7713	132.5556	11582
-14.7579	132.5383	11582
-14.7443	132.5209	11582
-14.7376	132.5121	11582
-14.7308	132.5034	11582
-14.7241	132.4948	11582
-14.7106	132.4774	11582
-14.6971	132.4599	11582
-14.6903	132.4512	11582
-14.6836	132.4426	11582
-14.6768	132.4339	11582
-14.6700	132.4252	11582
-14.6633	132.4165	11582
-14.6497	132.3990	11582
-14.6430	132.3904	11582
-14.6362	132.3817	11582
-14.6295	132.3730	11582
-14.6227	132.3644	11582
-14.6160	132.3557	11582
-14.6025	132.3383	11582
-14.5890	132.3210	11582
-14.5822	132.3123	11582
-14.5755	132.3037	11582
-14.5687	132.2949	11582
-14.5619	132.2862	11582
-14.5145	132.2254	11582
-14.5078	132.2167	11582
-14.5010	132.2080	11582
-14.4875	132.1906	11582
-14.4739	132.1732	11582
-14.4671	132.1645	11582
-14.4603	132.1558	11582
-14.4535	132.1471	11582
-14.4467	132.1384	11582
-14.4400	132.1298	11582
-14.4264	132.1124	11582
-14.4128	132.0950	11582
-14.4060	132.0863	11582
-14.3992	132.0776	11582
-14.3924	132.0688	11582
-14.3857	132.0602	11582
-14.3789	132.0515	11582
-14.3653	132.0341	11582
-14.3516	132.0167	11582
-14.3449	132.0080	11582
-14.2905	131.9385	11582
-14.2769	131.9211	11582
-14.2701	131.9124	11582
-14.2565	131.8950	11582
-14.2429	131.8776	11582
-14.2293	131.8602	11582
-14.2089	131.8342	11582
-14.1953	131.8168	11582
-14.1870	131.8062	11582
-14.1817	131.7994	11582
-14.1612	131.7732	11582
-14.1351	131.7399	11582
-14.1065	131.7035	11582
-14.0996	131.6947	11582
-14.0859	131.6772	11582
-14.0722	131.6598	11582
-14.0584	131.6423	11582
-14.0516	131.6335	11582
-14.0447	131.6248	11582
-14.0440	131.6239	11582
-14.0379	131.6161	11582
-14.0241	131.5986	11582
-14.0104	131.5811	11582
-14.0036	131.5724	11582
-13.9967	131.5637	11582
-13.9898	131.5549	11582
-13.9830	131.5463	11582
-13.9762	131.5376	11582
-13.9624	131.5201	11582
-13.9488	131.5027	11582
-13.9420	131.4940	11582
-13.9351	131.4852	11582
-13.9282	131.4765	11582
-13.9091	131.4522	11582
-13.9008	131.4417	11582
-13.8940	131.4330	11582
-13.8871	131.4244	11582
-13.8802	131.4156	11582
-13.8734	131.4069	11582
-13.8681	131.4001	11582
-13.8666	131.3982	11582
-13.8597	131.3895	11582
-13.8460	131.3721	11582
-13.8392	131.3634	11582
-13.8324	131.3547	11582
-13.8255	131.3460	11582
-13.8187	131.3374	11582
-13.8119	131.3287	11582
-13.7982	131.3113	11582
-13.7914	131.3027	11582
-13.7845	131.2940	11582
-13.7776	131.2853	11582
-13.7708	131.2767	11582
-13.7640	131.2680	11582
-13.7503	131.2507	11582
-13.7295	131.2243	11582
-13.6887	131.1726	11582
-13.6863	131.1695	11582
-13.6751	131.1554	11582
-13.6614	131.1380	11582
-13.6546	131.1294	11582
-13.6477	131.1207	11582
-13.6409	131.1121	11582
-13.6272	131.0947	11582
-13.6135	131.0774	11582
-13.5999	131.0601	11582
-13.5930	131.0515	11582
-13.5794	131.0342	11582
-13.5657	131.0168	11582
-13.5602	131.0099	11582
-13.5520	130.9995	11582
-13.5383	130.9822	11582
-13.5315	130.9736	11582
-13.5178	130.9563	11582
-13.5041	130.9391	11582
-13.4904	130.9218	11582
-13.4699	130.8958	11582
-13.4563	130.8786	11582
-13.4426	130.8614	11582
-13.4355	130.8525	11582
-13.4289	130.8441	11582
-13.4084	130.8182	11582
-13.3947	130.8010	11582
-13.3944	130.8006	11582
-13.3810	130.7836	11582
-13.3673	130.7664	11582
-13.3605	130.7578	11582
-13.3533	130.7488	11582
-13.3468	130.7405	11582
-13.3331	130.7232	11582
-13.3126	130.6974	11582
-13.2851	130.6628	11582
-13.2713	130.6454	11582
-13.2644	130.6368	11582
-13.2575	130.6281	11582
-13.2507	130.6195	11582
-13.2438	130.6108	11582
-13.2369	130.6021	11582
-13.2231	130.5848	11582
-13.2175	130.5777	11582
-13.2093	130.5675	11582
-13.2024	130.5588	11582
-13.1956	130.5502	11582
-13.1887	130.5414	11582
-13.1818	130.5327	11582
-13.1760	130.5255	11582
-13.1680	130.5154	11582
-13.1611	130.5068	11582
-13.1542	130.4981	11582
-13.1473	130.4895	11582
-13.1404	130.4808	11582
-13.1335	130.4722	11582
-13.1266	130.4635	11582
-13.1198	130.4549	11582
-13.1060	130.4375	11582
-13.0991	130.4289	11582
-13.0922	130.4202	11582
-13.0854	130.4116	11582
-13.0785	130.4030	11582
-13.0716	130.3944	11582
-13.0579	130.3771	11582
-13.0512	130.3688	11582
-13.0441	130.3599	11582
-13.0372	130.3513	11582
-13.0303	130.3426	11582
-13.0235	130.3340	11582
-13.0097	130.3167	11582
-12.9959	130.2995	11582
-12.9822	130.2823	11582
-12.9753	130.2736	11582
-12.9683	130.2649	11582
-12.9615	130.2563	11582
-12.9477	130.2390	11582
-12.9339	130.2217	11582
-12.9275	130.2137	11582
-12.8856	130.1612	11582
-12.8649	130.1352	11582
-12.8511	130.1179	11582
-12.8435	130.1085	11582
-12.8372	130.1006	11582
-12.8235	130.0833	11582
-12.8097	130.0660	11582
-12.8027	130.0574	11582
-12.7890	130.0402	11582
-12.7751	130.0229	11582
-12.7613	130.0056	11582
-12.7544	129.9969	11582
-12.7474	129.9883	11582
-12.7405	129.9797	11582
-12.7266	129.9623	11582
-12.7188	129.9525	11582
-12.7127	129.9450	11582
-12.6989	129.9277	11582
-12.6920	129.9191	11582
-12.6850	129.9103	11582
-12.6781	129.9017	11582
-12.6642	129.8843	11582
-12.6503	129.8670	11582
-12.6434	129.8583	11582
-12.6364	129.8497	11582
-12.6295	129.8409	11582
-12.6225	129.8323	11582
-12.6072	129.8133	11582
-12.5670	129.7631	11582
-12.5654	129.7611	11582
-12.5601	129.7546	11582
-12.5531	129.7458	11582
-12.5462	129.7371	11582
-12.5323	129.7199	11582
-12.5254	129.7112	11582
-12.5185	129.7026	11582
-12.5115	129.6940	11582
-12.5099	129.6920	11582
-12.5046	129.6854	11582
-12.4977	129.6767	11582
-12.4908	129.6681	11582
-12.4834	129.6589	11582
-12.4695	129.6417	11582
-12.4626	129.6330	11582
-12.4557	129.6244	11582
-12.4488	129.6158	11582
-12.4418	129.6072	11582
-12.4349	129.5985	11582
-12.4210	129.5813	11582
-12.4072	129.5642	11582
-12.4003	129.5555	11582
-12.3934	129.5469	11582
-12.3865	129.5383	11582
-12.3850	129.5365	11582
-12.3726	129.5211	11582
-12.3589	129.5040	11582
-12.3452	129.4871	11582
-12.3432	129.4846	11582
-12.3030	129.4345	11582
-12.2611	129.3825	11582
-12.2180	129.3290	11582
-12.1780	129.2794	11582
-12.1353	129.2264	11582
-12.0935	129.1747	11582
-12.0522	129.1236	11582
-12.0093	129.0704	11582
-11.9642	129.0146	11582
-11.9169	128.9562	11582
-11.8641	128.8909	11582
-11.8165	128.8321	11582
-11.7697	128.7744	11582
-11.6918	128.6784	11582
-11.6290	128.6010	11582
-11.5278	128.4763	11582
-11.4538	128.3855	11582
-11.4071	128.3281	11582
-11.3541	128.2631	11582
-11.3140	128.2138	11582
-11.2554	128.1418	11582
-11.2136	128.0907	11582
-11.1655	128.0317	11582
-11.0753	127.9246	11582
-11.0591	127.9086	11582
-11.0452	127.8913	11582
-11.0303	127.8742	11582
-10.9625	127.7869	11582
-10.9488	127.7688	11582
-10.9352	127.7512	11582
-10.8864	127.6903	11582
-10.8723	127.6726	11582
-10.8596	127.6545	11582
-10.8374	127.6289	11582
-10.8225	127.6117	11582
-10.8086	127.5944	11582
-10.7935	127.5772	11582
-10.7723	127.5512	11582
-10.7583	127.5343	11582
-10.7435	127.5170	11582
-10.7298	127.4995	11582
-10.7089	127.4737	11582
-10.6945	127.4568	11582
-10.6793	127.4390	11582
